host_id,ts,n_flows,n_distinct_ports,n_distinct_dsts,total_bytes,mean_duration,failed_logins,top_service,n_alerts,attack_family,label
h007,2024-03-01 05:00:00,3,2,3,3483,0.5647762908806278,0,ssh,0,benign,0
h008,2024-03-01 05:00:00,6,3,4,76399,0.2014247423236956,0,http,0,benign,0
h009,2024-03-01 05:00:00,148,135,99,10140,0.0579168639933006,0,other,1,portscan,1
h010,2024-03-01 05:00:00,27,5,8,97259,0.5078856087714573,0,http,0,benign,0
h011,2024-03-01 05:00:00,6,3,5,9696,0.47929857506670864,0,ssh,0,benign,0
h012,2024-03-01 05:00:00,10,4,5,54469,0.5333116287299717,0,http,0,benign,0
h013,2024-03-01 05:00:00,10,4,5,35525,0.3949138164539304,0,http,0,benign,0
h014,2024-03-01 05:00:00,6,2,1,1424179,19.20768067893655,0,http,1,exfil,1
h015,2024-03-01 05:00:00,36,5,8,120114,0.6458874721250477,0,http,0,benign,0
h016,2024-03-01 05:00:00,6,3,5,33421,0.5470935539218743,0,http,0,benign,0
h017,2024-03-01 05:00:00,9,2,1,8246790,35.70435717235132,0,ssh,1,exfil,1
h018,2024-03-01 05:00:00,3,2,3,120606,0.5939031347297785,0,dns,0,benign,0
h019,2024-03-01 05:00:00,5,2,4,13077,0.5108080788721534,0,http,0,benign,0
h020,2024-03-01 05:00:00,9,4,6,18221,0.4768580848845257,0,http,0,benign,0
h021,2024-03-01 05:00:00,31,5,8,162046,0.5009986668814387,0,http,0,benign,0
h022,2024-03-01 05:00:00,11,3,5,28787,0.470768531838128,0,http,0,benign,0
h023,2024-03-01 05:00:00,23,4,8,288521,0.4721581618520211,1,http,0,benign,0
h024,2024-03-01 05:00:00,2,2,1,1509,0.2938862495847344,0,http,0,benign,0
h025,2024-03-01 05:00:00,25,5,8,66504,0.8190450999547061,1,http,0,benign,0
h026,2024-03-01 05:00:00,21,4,7,51070,1.0308210966707194,0,http,0,benign,0
h027,2024-03-01 05:00:00,25,5,8,71108,0.4907764239595358,0,http,0,benign,0
h028,2024-03-01 05:00:00,11,4,6,42417,0.46802303424782427,0,http,0,benign,0
h029,2024-03-01 05:00:00,9,3,5,24496,0.4191884884439896,0,http,0,benign,0
h030,2024-03-01 05:00:00,7,2,2,2026643,27.167456496511555,0,ssh,0,benign,0
h031,2024-03-01 05:00:00,4,2,3,2568,0.5564881599116371,0,http,0,benign,0
h032,2024-03-01 05:00:00,14,4,7,89435,0.5547162516864783,0,http,0,benign,0
h033,2024-03-01 05:00:00,27,4,8,130577,0.4637249184191948,0,http,0,benign,0
h034,2024-03-01 05:00:00,11,3,7,30448,0.5114808188634723,0,http,0,benign,0
h035,2024-03-01 05:00:00,22,5,6,136672,0.49969334306515645,0,http,0,benign,0
h036,2024-03-01 05:00:00,45,43,28,135097,0.8450536650760975,0,other,0,benign,0
h037,2024-03-01 05:00:00,23,4,7,90210,0.45976915417332914,0,http,0,benign,0
h038,2024-03-01 05:00:00,2,1,2,560956,10.46863832849262,0,ssh,0,benign,0
h039,2024-03-01 05:00:00,90,85,71,5610,0.060226552447502295,0,other,0,benign,0
h040,2024-03-01 05:00:00,8,3,5,97206,0.6401204905034332,0,http,0,benign,0
h041,2024-03-01 05:00:00,16,4,7,52412,0.41151280463612516,0,http,0,benign,0
h042,2024-03-01 05:00:00,8,3,5,39262,0.7306517294472655,1,http,0,benign,0
h043,2024-03-01 05:00:00,12,4,7,97384,0.6969186333363062,1,http,0,benign,0
h044,2024-03-01 05:00:00,28,5,8,180784,0.5182794338997174,0,http,0,benign,0
h045,2024-03-01 05:00:00,13,5,7,86837,0.4529216594378261,0,http,0,benign,0
h046,2024-03-01 05:00:00,31,4,8,85813,0.5860600752278838,0,http,0,benign,0
h047,2024-03-01 05:00:00,13,3,7,39194,0.6581353012248802,0,http,0,benign,0
h048,2024-03-01 05:00:00,6,4,3,20644,0.466558673082162,0,http,0,benign,0
h049,2024-03-01 05:00:00,3,2,3,10658,0.6164346366833823,0,http,0,benign,0
h050,2024-03-01 05:00:00,12,4,8,84456,0.41067391297928935,0,http,0,benign,0
h051,2024-03-01 05:00:00,10,5,5,58518,0.7169805462054752,0,http,0,benign,0
h052,2024-03-01 05:00:00,13,3,8,42131,0.6895186208157027,0,http,0,benign,0
h053,2024-03-01 05:00:00,38,5,8,131911,0.4899767964726761,0,http,0,benign,0
h054,2024-03-01 05:00:00,2,1,2,600917,12.751632486817407,0,ssh,0,benign,0
h055,2024-03-01 05:00:00,13,5,8,38908,1.090590596051456,0,http,0,benign,0
h056,2024-03-01 05:00:00,8,2,5,17777,0.5278397185889041,0,http,0,benign,0
h057,2024-03-01 05:00:00,8,4,6,29624,0.680909709961582,0,http,0,benign,0
h058,2024-03-01 05:00:00,6,3,5,29813,0.6832601380380582,0,http,0,benign,0
h059,2024-03-01 05:00:00,7,3,6,24662,0.41592285090201525,0,dns,0,benign,0
h000,2024-03-01 06:00:00,14,3,8,84553,0.33823702892498625,0,http,0,benign,0
h001,2024-03-01 06:00:00,6,3,4,15370,0.4312430054397729,0,http,0,benign,0
h002,2024-03-01 06:00:00,6,3,5,5578,0.38643688024238027,0,http,0,benign,0
h003,2024-03-01 06:00:00,45,41,30,168911,0.7778762055124858,0,other,0,benign,0
h004,2024-03-01 06:00:00,8,4,6,22686,0.39074999453578785,0,http,0,benign,0
h005,2024-03-01 06:00:00,10,3,6,27460,0.6302980741298981,0,http,0,benign,0
h006,2024-03-01 06:00:00,3,2,2,66901,0.4499445434598519,0,ssh,0,benign,0
h007,2024-03-01 06:00:00,12,3,7,30189,0.9653337415148912,0,http,0,benign,0
h008,2024-03-01 06:00:00,31,1,3,4847,0.2427663964618124,23,ssh,1,bruteforce,1
h009,2024-03-01 06:00:00,14,4,7,49331,0.6440321924470432,0,http,0,benign,0
h010,2024-03-01 06:00:00,15,5,7,52960,0.39679690935491413,1,http,0,benign,0
h011,2024-03-01 06:00:00,72,5,8,394723,0.579276033303004,1,http,0,benign,0
h012,2024-03-01 06:00:00,18,5,7,137492,0.4220207947185596,0,http,0,benign,0
h013,2024-03-01 06:00:00,45,41,29,121451,0.6186293249234198,0,other,0,benign,0
h014,2024-03-01 06:00:00,75,5,8,364447,0.658275417544167,1,http,0,benign,0
h015,2024-03-01 06:00:00,15,4,7,55002,0.5292673068691017,0,http,0,benign,0
h016,2024-03-01 06:00:00,12,5,6,67901,0.7430410502898631,0,http,0,benign,0
h017,2024-03-01 06:00:00,5,3,3,14216,0.3893517119906329,0,http,0,benign,0
h018,2024-03-01 06:00:00,7,3,6,83339,0.577210675602764,0,http,0,benign,0
h019,2024-03-01 06:00:00,11,3,6,46378,0.6846954966430036,1,http,0,benign,0
h020,2024-03-01 06:00:00,12,4,5,55984,0.5451474687956662,0,http,0,benign,0
h021,2024-03-01 06:00:00,9,4,5,24021,0.38565722763687255,0,http,0,benign,0
h022,2024-03-01 06:00:00,4,3,3,4182,0.8202968016188529,0,http,0,benign,0
h023,2024-03-01 06:00:00,6,2,2,2210919,35.553051238379275,0,http,0,benign,0
h024,2024-03-01 06:00:00,4,3,3,44243,1.1603280698085143,0,http,1,benign,0
h025,2024-03-01 06:00:00,7,3,4,18211,1.7861599187689023,0,http,0,benign,0
h026,2024-03-01 06:00:00,27,4,8,109903,0.4777247804649384,0,http,0,benign,0
h027,2024-03-01 06:00:00,4,2,1,4142468,31.329292072016187,0,ssh,1,exfil,1
h028,2024-03-01 06:00:00,7,2,5,21289,0.4087522551610277,0,http,0,benign,0
h029,2024-03-01 06:00:00,4,4,4,17191,2.125565135837246,0,http,0,benign,0
h030,2024-03-01 06:00:00,12,4,7,118330,0.6364111391002054,0,http,0,benign,0
h031,2024-03-01 06:00:00,22,4,8,85866,0.7131696575542509,0,http,0,benign,0
h032,2024-03-01 06:00:00,15,3,8,80594,0.6200135862575427,1,http,0,benign,0
h033,2024-03-01 06:00:00,12,5,7,48955,0.512378741126207,0,http,0,benign,0
h034,2024-03-01 06:00:00,5,4,3,38952,1.4921531272197008,0,http,0,benign,0
h035,2024-03-01 06:00:00,2,2,2,3228,0.4019567472014741,0,http,0,benign,0
h036,2024-03-01 06:00:00,7,3,6,18060,0.5730189025298912,0,http,0,benign,0
h037,2024-03-01 06:00:00,2,2,2,9815,0.8135573433616177,0,http,0,benign,0
h038,2024-03-01 06:00:00,7,2,4,20106,1.207108381999512,0,http,0,benign,0
h039,2024-03-01 06:00:00,9,4,6,11368,0.50129267251831,0,http,0,benign,0
h040,2024-03-01 06:00:00,22,5,8,88529,0.7786999546635034,2,http,1,benign,0
h041,2024-03-01 06:00:00,41,37,25,107826,0.5089895092010549,0,other,0,benign,0
h042,2024-03-01 06:00:00,25,4,8,109190,0.607005305079549,0,http,0,benign,0
h043,2024-03-01 06:00:00,6,2,3,6397,0.5971518308372119,0,http,0,benign,0
h044,2024-03-01 06:00:00,26,5,7,118676,0.6234559595607608,0,http,0,benign,0
h045,2024-03-01 06:00:00,5,3,4,9212,0.5859269185715942,0,http,0,benign,0
h046,2024-03-01 06:00:00,71,1,3,12231,0.2835706169125475,68,ssh,0,benign,0
h047,2024-03-01 06:00:00,13,4,8,45824,0.8626684416438012,0,http,0,benign,0
h048,2024-03-01 06:00:00,54,51,29,223549,0.5187436836706704,0,other,0,benign,0
h049,2024-03-01 06:00:00,21,5,8,77027,0.9335901735507907,0,http,0,benign,0
h050,2024-03-01 06:00:00,11,5,6,26217,0.43265942091459414,1,http,0,benign,0
h051,2024-03-01 06:00:00,9,2,6,53161,0.7530651743049017,0,http,0,benign,0
h052,2024-03-01 06:00:00,51,48,29,118504,0.6087618454998108,0,other,0,benign,0
h053,2024-03-01 06:00:00,121,111,84,7152,0.05782858209441109,0,other,1,portscan,1
h054,2024-03-01 06:00:00,17,4,7,39729,0.5949058149313795,0,http,0,benign,0
h055,2024-03-01 06:00:00,4,3,4,13736,0.40406313012114276,0,http,0,benign,0
h056,2024-03-01 06:00:00,24,5,8,92542,1.072657889923897,2,http,0,benign,0
h057,2024-03-01 06:00:00,2,2,2,2619,1.0459206267457237,0,dns,1,benign,0
h058,2024-03-01 06:00:00,7,2,4,30649,0.4854062316594587,0,http,0,benign,0
h059,2024-03-01 06:00:00,15,4,6,48858,0.6078840968641938,0,http,0,benign,0
h000,2024-03-01 07:00:00,8,3,4,17095,0.2879215877294788,0,http,0,benign,0
h001,2024-03-01 07:00:00,8,5,7,14654,0.35939694594188754,0,http,0,benign,0
h002,2024-03-01 07:00:00,4,2,3,10021,0.48598416966347047,0,http,0,benign,0
h003,2024-03-01 07:00:00,12,5,6,33907,0.483597100477921,0,http,0,benign,0
h004,2024-03-01 07:00:00,11,3,6,33583,0.5572734873925214,0,http,0,benign,0
h005,2024-03-01 07:00:00,3,2,3,9647,0.8622296896307371,0,http,0,benign,0
h006,2024-03-01 07:00:00,4,2,3,29004,0.43945148173853443,0,http,0,benign,0
h007,2024-03-01 07:00:00,27,5,7,101646,0.5484865868869702,0,http,0,benign,0
h008,2024-03-01 07:00:00,10,4,8,24743,0.832719764998204,0,http,0,benign,0
h009,2024-03-01 07:00:00,8,4,4,53219,0.21254182189218015,0,http,0,benign,0
h010,2024-03-01 07:00:00,7,4,3,20870,0.7018399755535524,0,http,1,benign,0
h011,2024-03-01 07:00:00,9,4,7,31418,0.5745581678469918,0,http,0,benign,0
h012,2024-03-01 07:00:00,19,5,7,62844,0.5216685400129798,0,http,0,benign,0
h013,2024-03-01 07:00:00,4,3,3,23295,0.20885365110068377,0,http,0,benign,0
h014,2024-03-01 07:00:00,38,5,8,249507,0.5398876499134276,0,http,0,benign,0
h015,2024-03-01 07:00:00,40,1,3,6658,0.23610734023038815,30,ssh,1,bruteforce,1
h016,2024-03-01 07:00:00,109,101,69,7377,0.061861256511251024,0,other,1,portscan,1
h017,2024-03-01 07:00:00,2,1,1,248975,5.025244169299972,0,http,0,benign,0
h018,2024-03-01 07:00:00,7,3,4,34402,0.6591117346690112,0,http,0,benign,0
h019,2024-03-01 07:00:00,7,2,2,2160444,13.735553661148998,0,http,0,benign,0
h020,2024-03-01 07:00:00,21,5,8,67561,1.0390279488551406,0,http,0,benign,0
h021,2024-03-01 07:00:00,11,4,5,32677,0.7506733263542522,0,http,0,benign,0
h022,2024-03-01 07:00:00,4,2,2,1133629,19.399555498293168,0,http,0,benign,0
h023,2024-03-01 07:00:00,7,4,5,19042,0.3531884709966011,0,http,0,benign,0
h024,2024-03-01 07:00:00,1,1,1,299528,32.742816040385485,0,ssh,0,benign,0
h025,2024-03-01 07:00:00,31,4,7,154581,0.6769607252751391,0,http,0,benign,0
h026,2024-03-01 07:00:00,5,1,4,7502,0.2581616042936722,0,http,0,benign,0
h027,2024-03-01 07:00:00,17,5,6,70638,0.40876318231348063,0,http,0,benign,0
h028,2024-03-01 07:00:00,39,5,7,190806,0.7935784936691709,1,http,0,benign,0
h029,2024-03-01 07:00:00,6,3,6,44366,0.7587818731647965,0,http,0,benign,0
h030,2024-03-01 07:00:00,2,2,2,10096,1.6061441767193507,0,http,0,benign,0
h031,2024-03-01 07:00:00,7,2,5,21989,0.2784107830174448,0,http,0,benign,0
h032,2024-03-01 07:00:00,19,5,8,71869,0.28790427139632735,1,http,0,benign,0
h033,2024-03-01 07:00:00,7,3,5,53002,0.7755312280101225,0,http,0,benign,0
h034,2024-03-01 07:00:00,3,2,3,16183,1.9243217939788344,0,http,0,benign,0
h035,2024-03-01 07:00:00,6,2,2,1735066,29.575096737389476,0,http,0,benign,0
h036,2024-03-01 07:00:00,8,4,6,23162,0.8121695674637591,0,http,0,benign,0
h037,2024-03-01 07:00:00,7,4,5,29361,0.6152985318462995,0,http,0,benign,0
h038,2024-03-01 07:00:00,19,4,8,47355,0.7303546707851851,1,http,0,benign,0
h039,2024-03-01 07:00:00,23,5,8,153883,0.47072968027798784,0,http,0,benign,0
h040,2024-03-01 07:00:00,5,2,4,22696,0.4659771858992025,0,http,0,benign,0
h041,2024-03-01 07:00:00,7,4,5,52310,0.7315954720901284,0,http,0,benign,0
h042,2024-03-01 07:00:00,9,4,5,25466,0.26477437837850637,0,http,0,benign,0
h043,2024-03-01 07:00:00,16,5,6,39064,0.5802549727971353,1,http,0,benign,0
h044,2024-03-01 07:00:00,5,2,5,19382,0.49139069332859364,0,http,0,benign,0
h045,2024-03-01 07:00:00,11,4,7,126041,0.4776180531519549,0,http,0,benign,0
h046,2024-03-01 07:00:00,30,5,8,157807,0.455079191208946,0,http,0,benign,0
h047,2024-03-01 07:00:00,2,1,2,1791637,9.64423204053535,0,ssh,0,benign,0
h048,2024-03-01 07:00:00,13,4,7,52312,0.8086185786508895,1,http,0,benign,0
h049,2024-03-01 07:00:00,14,4,6,35073,0.7147199468334479,0,http,0,benign,0
h050,2024-03-01 07:00:00,4,2,4,2693,0.5354077064750651,0,http,0,benign,0
h051,2024-03-01 07:00:00,20,5,7,40136,0.7379218560510389,1,http,0,benign,0
h052,2024-03-01 07:00:00,13,4,6,40426,0.8539593136446129,1,http,0,benign,0
h053,2024-03-01 07:00:00,17,5,8,73782,0.8202576659631229,0,http,0,benign,0
h054,2024-03-01 07:00:00,12,5,7,28579,0.6817179936641123,0,http,0,benign,0
h055,2024-03-01 07:00:00,26,5,8,95992,0.5976985255245034,3,http,0,benign,0
h056,2024-03-01 07:00:00,11,4,6,34862,0.7282736201789386,0,http,0,benign,0
h057,2024-03-01 07:00:00,8,4,6,35028,1.0547291069700642,0,http,0,benign,0
h058,2024-03-01 07:00:00,16,4,8,24142,0.4930025871081101,0,http,0,benign,0
h059,2024-03-01 07:00:00,16,4,6,55305,0.7391237403497395,0,http,0,benign,0
h000,2024-03-01 08:00:00,22,5,7,104777,0.5011829014996079,0,http,0,benign,0
h001,2024-03-01 08:00:00,27,5,7,126797,0.49605504490946584,1,http,0,benign,0
h002,2024-03-01 08:00:00,3,2,3,50026,0.42614856624281616,0,http,0,benign,0
h003,2024-03-01 08:00:00,9,4,7,12351,0.4868242187195428,0,http,0,benign,0
h004,2024-03-01 08:00:00,16,5,8,76710,0.6593100932806055,0,http,0,benign,0
h005,2024-03-01 08:00:00,36,5,8,66624,0.5171503420674872,0,http,0,benign,0
h006,2024-03-01 08:00:00,9,5,5,72382,0.542880030669957,0,http,0,benign,0
h007,2024-03-01 08:00:00,4,3,4,10428,0.3553186062790672,0,http,0,benign,0
h008,2024-03-01 08:00:00,6,4,5,6458,0.10968490331654336,0,http,0,benign,0
h009,2024-03-01 08:00:00,4,2,3,25410,0.3870342232215378,0,http,0,benign,0
h010,2024-03-01 08:00:00,19,4,7,110216,0.5881576977736819,0,http,0,benign,0
h011,2024-03-01 08:00:00,33,5,8,133716,0.4995101662404159,0,http,0,benign,0
h012,2024-03-01 08:00:00,20,4,7,98936,0.8720348848369973,0,http,0,benign,0
h013,2024-03-01 08:00:00,3,3,3,6601,0.24420462058858675,0,http,0,benign,0
h014,2024-03-01 08:00:00,6,2,2,2511635,11.763248787863246,0,ssh,0,benign,0
h015,2024-03-01 08:00:00,8,2,5,26782,0.33437111212854853,0,http,0,benign,0
h016,2024-03-01 08:00:00,8,5,5,20643,0.18411879886978327,0,http,0,benign,0
h017,2024-03-01 08:00:00,21,5,8,64271,1.0345413970041175,0,http,0,benign,0
h018,2024-03-01 08:00:00,5,2,5,33250,0.6464093040507651,0,http,0,benign,0
h019,2024-03-01 08:00:00,12,3,6,23483,0.313683478895179,0,http,0,benign,0
h020,2024-03-01 08:00:00,4,2,3,21752,0.3369826918419529,0,http,0,benign,0
h021,2024-03-01 08:00:00,18,4,8,56540,0.8929548596059518,0,http,0,benign,0
h022,2024-03-01 08:00:00,7,2,4,16309,0.8943931807446114,0,http,0,benign,0
h023,2024-03-01 08:00:00,1,1,1,108,0.08036584544747906,0,http,0,benign,0
h024,2024-03-01 08:00:00,1,1,1,175,0.36855428410517527,0,ssh,0,benign,0
h025,2024-03-01 08:00:00,55,51,29,132224,0.602998338477508,0,other,0,benign,0
h026,2024-03-01 08:00:00,14,5,8,34384,0.4779542771362398,0,http,0,benign,0
h027,2024-03-01 08:00:00,64,63,31,220713,0.5878239653002618,0,other,0,benign,0
h028,2024-03-01 08:00:00,40,38,25,106197,0.5950304046130456,0,other,0,benign,0
h029,2024-03-01 08:00:00,12,4,6,31055,0.5253435961770715,0,http,0,benign,0
h030,2024-03-01 08:00:00,1,1,1,418,0.502521928441506,0,http,0,benign,0
h031,2024-03-01 08:00:00,4,3,3,5835,0.3186500609600566,0,http,0,benign,0
h032,2024-03-01 08:00:00,52,49,29,120265,0.3616321163230787,0,other,0,benign,0
h033,2024-03-01 08:00:00,9,4,6,40988,0.32721970190749,0,http,0,benign,0
h034,2024-03-01 08:00:00,11,3,8,20580,0.541783112000244,0,http,0,benign,0
h035,2024-03-01 08:00:00,5,3,4,13033,0.34313356630972797,0,dns,0,benign,0
h036,2024-03-01 08:00:00,29,5,8,95652,0.569838164321936,0,http,0,benign,0
h037,2024-03-01 08:00:00,18,5,7,107750,0.7377539636282432,0,http,0,benign,0
h038,2024-03-01 08:00:00,32,4,7,109587,0.664264136535713,0,http,0,benign,0
h039,2024-03-01 08:00:00,7,4,5,56360,0.6607690258651328,0,http,0,benign,0
h040,2024-03-01 08:00:00,17,4,7,63754,0.4833397597382651,0,http,0,benign,0
h041,2024-03-01 08:00:00,20,5,8,68074,0.5816948963915904,0,http,0,benign,0
h042,2024-03-01 08:00:00,9,4,6,38563,1.0225390501316116,0,http,0,benign,0
h043,2024-03-01 08:00:00,5,3,4,13073,0.2964282882064085,0,http,0,benign,0
h044,2024-03-01 08:00:00,14,3,8,72227,0.46562108559533766,0,http,0,benign,0
h045,2024-03-01 08:00:00,3,1,3,3771,0.17604975794971664,0,http,0,benign,0
h046,2024-03-01 08:00:00,28,5,8,86888,0.5335681571515147,0,http,0,benign,0
h047,2024-03-01 08:00:00,16,4,8,61484,0.5982764759015828,0,http,0,benign,0
h048,2024-03-01 08:00:00,15,5,8,27591,0.61821733724852,1,http,0,benign,0
h049,2024-03-01 08:00:00,35,5,8,165004,0.663415686430822,0,http,0,benign,0
h050,2024-03-01 08:00:00,15,3,6,41962,0.48049132600994965,0,http,0,benign,0
h051,2024-03-01 08:00:00,6,3,4,15721,0.3500560895569138,0,http,0,benign,0
h052,2024-03-01 08:00:00,5,3,5,4682,0.37345947240312605,0,http,0,benign,0
h053,2024-03-01 08:00:00,5,3,4,157468,0.6916242571304003,0,http,0,benign,0
h054,2024-03-01 08:00:00,4,2,3,3743,0.9360003881839316,1,http,0,benign,0
h055,2024-03-01 08:00:00,6,4,4,61157,0.3697482768260459,0,http,0,benign,0
h056,2024-03-01 08:00:00,12,5,6,17836,0.4449546009661833,0,http,0,benign,0
h057,2024-03-01 08:00:00,26,4,8,86197,0.62962396292693,0,http,0,benign,0
h058,2024-03-01 08:00:00,1,1,1,2690,0.8885686347520445,0,http,0,benign,0
h059,2024-03-01 08:00:00,7,2,1,5446521,16.370365372335932,0,http,1,exfil,1
h000,2024-03-01 09:00:00,9,3,5,12755,0.3209016680496106,0,http,0,benign,0
h001,2024-03-01 09:00:00,21,1,3,3712,0.26692124016582963,13,ssh,0,benign,0
h002,2024-03-01 09:00:00,10,4,7,15972,0.8195858009002663,0,http,0,benign,0
h003,2024-03-01 09:00:00,10,5,7,60946,0.41466638984288773,0,http,0,benign,0
h004,2024-03-01 09:00:00,38,5,8,139395,0.4119690839426988,0,http,0,benign,0
h005,2024-03-01 09:00:00,18,4,8,109907,0.6970972361255481,1,http,0,benign,0
h006,2024-03-01 09:00:00,14,3,8,25711,0.9114446977666715,0,http,0,benign,0
h007,2024-03-01 09:00:00,1,1,1,1605,0.3136886669466115,0,http,0,benign,0
h008,2024-03-01 09:00:00,14,4,7,39373,0.40952974205290077,0,http,0,benign,0
h009,2024-03-01 09:00:00,13,4,6,55002,0.9879337107700457,0,http,1,benign,0
h010,2024-03-01 09:00:00,4,2,1,2022451,28.972153954149103,0,ssh,1,exfil,1
h011,2024-03-01 09:00:00,19,4,7,241253,0.8204894284177159,0,http,0,benign,0
h012,2024-03-01 09:00:00,11,4,6,64092,0.5122429821383293,0,http,0,benign,0
h013,2024-03-01 09:00:00,7,4,5,29780,0.22966897065601324,0,http,0,benign,0
h014,2024-03-01 09:00:00,15,3,7,56518,1.2801253915427948,0,http,0,benign,0
h015,2024-03-01 09:00:00,4,3,4,24708,0.2528120917487998,0,http,0,benign,0
h016,2024-03-01 09:00:00,5,3,4,6869,0.3256228087671099,0,http,0,benign,0
h017,2024-03-01 09:00:00,2,2,2,5694,0.9264314300114381,0,http,0,benign,0
h018,2024-03-01 09:00:00,29,5,8,206594,0.547458221993894,1,http,0,benign,0
h019,2024-03-01 09:00:00,15,4,6,69600,0.5276271230673089,0,http,0,benign,0
h020,2024-03-01 09:00:00,16,5,7,103552,0.39804621488687275,0,http,0,benign,0
h021,2024-03-01 09:00:00,36,5,8,141658,0.4875513456163138,0,http,0,benign,0
h022,2024-03-01 09:00:00,11,5,7,29333,0.9642233203555584,0,http,0,benign,0
h023,2024-03-01 09:00:00,4,3,3,24509,0.5083444597460522,0,http,0,benign,0
h024,2024-03-01 09:00:00,4,3,3,30503,1.4602595223531527,0,http,0,benign,0
h025,2024-03-01 09:00:00,12,3,7,42590,0.35293372568037995,1,http,0,benign,0
h026,2024-03-01 09:00:00,8,4,6,10102,1.633836079998094,0,http,0,benign,0
h027,2024-03-01 09:00:00,3,3,3,25051,0.9231961365474738,0,smtp,0,benign,0
h028,2024-03-01 09:00:00,14,5,8,26493,1.3234899278444874,1,http,0,benign,0
h029,2024-03-01 09:00:00,18,5,8,79601,0.5927611960519437,0,http,1,benign,0
h030,2024-03-01 09:00:00,1,1,1,4513,0.21500324689352862,0,http,0,benign,0
h031,2024-03-01 09:00:00,9,5,5,34672,0.6374115055550928,0,http,0,benign,0
h032,2024-03-01 09:00:00,4,3,4,52051,1.0700340156482657,0,http,0,benign,0
h033,2024-03-01 09:00:00,39,5,8,110573,0.6268824764567141,1,http,0,benign,0
h034,2024-03-01 09:00:00,14,2,7,58880,0.5835466956460765,0,http,0,benign,0
h035,2024-03-01 09:00:00,4,3,4,9052,0.2482985914312501,0,http,0,benign,0
h036,2024-03-01 09:00:00,3,3,3,2234,0.5783823823451083,0,ssh,0,benign,0
h037,2024-03-01 09:00:00,4,2,3,26297,0.9982885259127727,0,http,0,benign,0
h038,2024-03-01 09:00:00,4,3,4,24582,0.4580796223807996,0,http,0,benign,0
h039,2024-03-01 09:00:00,9,5,7,18390,0.4193422634848398,0,http,0,benign,0
h040,2024-03-01 09:00:00,7,3,6,18438,1.1204558031865834,0,http,0,benign,0
h041,2024-03-01 09:00:00,8,2,5,8585,0.3627028599228719,0,http,0,benign,0
h042,2024-03-01 09:00:00,64,1,3,11462,0.26326684593499017,62,ssh,0,benign,0
h043,2024-03-01 09:00:00,24,4,8,78025,0.7307239991857665,0,http,0,benign,0
h044,2024-03-01 09:00:00,13,4,6,58805,0.594469662537165,0,http,0,benign,0
h045,2024-03-01 09:00:00,9,4,6,31858,0.49465429659283466,0,http,0,benign,0
h046,2024-03-01 09:00:00,6,3,3,24543,2.305107101448944,0,http,0,benign,0
h047,2024-03-01 09:00:00,6,3,5,14340,0.3262714151738233,0,http,0,benign,0
h048,2024-03-01 09:00:00,17,4,6,126518,0.8889452641442247,0,http,0,benign,0
h049,2024-03-01 09:00:00,5,3,5,48452,0.8151788859425795,0,smtp,1,benign,0
h050,2024-03-01 09:00:00,6,3,5,16434,0.2760930204848652,0,http,0,benign,0
h051,2024-03-01 09:00:00,19,5,8,90245,0.5539472444813985,0,http,0,benign,0
h052,2024-03-01 09:00:00,14,4,8,63899,0.37476127712282603,0,http,1,benign,0
h053,2024-03-01 09:00:00,73,70,51,4576,0.053056488160585495,0,other,1,portscan,1
h054,2024-03-01 09:00:00,11,3,6,18131,0.4792242528338156,0,http,0,benign,0
h055,2024-03-01 09:00:00,8,2,2,4379579,19.11928813745618,0,ssh,0,benign,0
h056,2024-03-01 09:00:00,6,5,5,18214,0.3309076120582296,0,http,0,benign,0
h057,2024-03-01 09:00:00,14,4,8,48970,0.41891031043867344,2,http,0,benign,0
h058,2024-03-01 09:00:00,16,4,7,35129,0.4062891076102663,0,http,0,benign,0
